user_id,group,cancelled_7d,revenue
26949,control,0,252.02
26950,control,0,93.78
26951,control,0,180.34
26952,control,0,29.89
26953,control,0,172.63
26954,control,0,202.31
26955,control,0,236.42
26956,control,0,114.51
26957,control,0,107.28
26958,control,0,211.4
26959,control,0,221.7
26960,control,1,136.37
26961,control,0,32.43
26962,control,0,86.47
26963,control,0,144.45
26964,control,0,64.92
26965,control,0,193.72
26966,control,1,103.64
26967,control,0,145.66
26968,control,0,215.69
26969,control,0,172.06
26970,control,0,266.66
26971,control,0,233.87
26972,control,0,87.67
26973,control,0,185.57
26974,control,0,159.17
26975,control,0,221.23
26976,control,0,181.4
26977,control,1,120.02
26978,control,0,178.56
26979,control,0,127.86
26980,control,0,111.22
26981,control,0,143.32
26982,control,0,164.93
26983,control,0,228.01
26984,control,0,120.2
26985,control,0,35.0
26986,control,0,138.18
26987,control,0,165.38
26988,control,0,160.94
26989,control,0,134.78
26990,control,0,206.98
26991,control,0,168.74
26992,control,0,186.18
26993,control,0,39.78
26994,control,0,139.58
26995,control,0,141.65
26996,control,0,251.04
26997,control,0,143.63
26998,control,0,110.39
26999,control,0,106.87
27000,control,0,208.75
27001,control,0,115.17
27002,control,1,98.82
27003,control,0,205.0
27004,control,0,173.52
27005,control,0,135.83
27006,control,1,70.34
27007,control,0,183.26
27008,control,1,199.62
27009,control,0,92.8
27010,control,0,171.89
27011,control,0,143.96
27012,control,0,96.96
27013,control,0,123.35
27014,control,1,147.18
27015,control,0,70.9
27016,control,0,184.25
27017,control,1,107.38
27018,control,0,109.77
27019,control,0,180.33
27020,control,0,122.84
27021,control,0,137.07
27022,control,0,143.67
27023,control,0,103.49
27024,control,0,118.92
27025,control,1,148.94
27026,control,0,149.07
27027,control,0,181.62
27028,control,1,184.28
27029,control,0,223.12
27030,control,0,59.62
27031,control,0,204.78
27032,control,0,129.57
27033,control,0,189.5
27034,control,0,170.37
27035,control,0,115.37
27036,control,0,241.21
27037,control,0,195.67
27038,control,0,175.24
27039,control,1,281.41
27040,control,0,91.54
27041,control,0,151.5
27042,control,0,183.73
27043,control,0,85.98
27044,control,0,110.16
27045,control,0,209.8
27046,control,0,120.22
27047,control,0,202.31
27048,control,0,112.22
27049,control,1,271.21
27050,control,0,9.44
27051,control,0,210.52
27052,control,0,165.05
27053,control,0,58.16
27054,control,0,136.62
27055,control,0,34.41
27056,control,0,171.14
27057,control,0,114.19
27058,control,0,33.01
27059,control,0,159.94
27060,control,0,158.69
27061,control,0,276.41
27062,control,0,199.68
27063,control,0,6.75
27064,control,0,118.3
27065,control,0,216.28
27066,control,0,52.39
27067,control,0,103.71
27068,control,0,150.11
27069,control,0,118.32
27070,control,0,245.47
27071,control,0,160.99
27072,control,0,152.0
27073,control,0,95.0
27074,control,0,83.85
27075,control,0,156.24
27076,control,0,145.19
27077,control,0,76.97
27078,control,0,164.04
27079,control,0,153.44
27080,control,1,131.51
27081,control,0,221.55
27082,control,0,149.26
27083,control,0,135.72
27084,control,0,217.87
27085,control,0,140.94
27086,control,0,125.91
27087,control,0,79.79
27088,control,0,153.64
27089,control,1,205.95
27090,control,0,124.98
27091,control,0,70.24
27092,control,0,210.66
27093,control,0,213.02
27094,control,0,185.1
27095,control,0,155.77
27096,control,0,175.21
27097,control,0,56.99
27098,control,0,115.07
27099,control,0,190.54
27100,control,0,170.3
27101,control,0,204.15
27102,control,0,242.03
27103,control,0,75.89
27104,control,0,179.01
27105,control,0,134.5
27106,control,0,123.21
27107,control,0,298.31
27108,control,0,55.79
27109,control,0,139.08
27110,control,1,135.82
27111,control,1,152.86
27112,control,1,31.66
27113,control,0,91.13
27114,control,1,152.93
27115,control,0,66.28
27116,control,0,207.21
27117,control,1,184.78
27118,control,1,54.77
27119,control,0,136.18
27120,control,0,172.53
27121,control,0,67.45
27122,control,0,55.35
27123,control,0,92.55
27124,control,0,311.25
27125,control,0,215.66
27126,control,0,113.48
27127,control,0,70.13
27128,control,1,100.48
27129,control,0,241.34
27130,control,0,272.03
27131,control,0,101.29
27132,control,0,168.67
27133,control,0,134.27
27134,control,0,226.22
27135,control,1,84.36
27136,control,0,208.74
27137,control,0,69.59
27138,control,0,206.87
27139,control,0,98.96
27140,control,0,131.13
27141,control,0,111.27
27142,control,0,267.67
27143,control,0,209.64
27144,control,0,125.32
27145,control,0,100.51
27146,control,1,228.82
27147,control,0,-53.9
27148,control,0,178.75
27149,control,0,92.44
27150,control,0,285.25
27151,control,0,313.84
27152,control,0,151.84
27153,control,0,128.07
27154,control,0,154.08
27155,control,0,112.7
27156,control,0,102.33
27157,control,0,164.07
27158,control,1,187.43
27159,control,0,158.0
27160,control,0,167.41
27161,control,0,112.05
27162,control,0,93.97
27163,control,0,93.39
27164,control,0,196.32
27165,control,1,154.78
27166,control,0,162.09
27167,control,0,170.48
27168,control,0,146.53
27169,control,0,156.51
27170,control,0,227.75
27171,control,0,196.61
27172,control,0,139.66
27173,control,1,121.67
27174,control,0,211.64
27175,control,0,169.97
27176,control,1,131.52
27177,control,0,72.52
27178,control,0,251.64
27179,control,0,82.38
27180,control,1,167.07
27181,control,0,259.51
27182,control,0,129.53
27183,control,0,147.27
27184,control,0,201.22
27185,control,0,78.41
27186,control,0,49.81
27187,control,1,128.57
27188,control,0,154.84
27189,control,0,154.16
27190,control,0,235.03
27191,control,0,93.25
27192,control,1,141.38
27193,control,0,240.44
27194,control,0,133.33
27195,control,0,269.22
27196,control,0,135.94
27197,control,0,108.36
27198,control,0,147.65
27199,control,0,165.58
27200,control,0,125.31
27201,control,0,173.89
27202,control,0,141.05
27203,control,0,226.17
27204,control,0,180.47
27205,control,0,150.65
27206,control,1,131.01
27207,control,0,198.17
27208,control,0,151.87
27209,control,0,122.85
27210,control,0,106.61
27211,control,0,191.96
27212,control,0,121.7
27213,control,0,132.0
27214,control,0,183.2
27215,control,0,214.25
27216,control,0,185.71
27217,control,0,201.17
27218,control,0,192.57
27219,control,1,150.5
27220,control,0,173.68
27221,control,0,259.55
27222,control,0,138.24
27223,control,0,84.45
27224,control,0,-1.58
27225,control,0,266.13
27226,control,0,268.85
27227,control,0,90.55
27228,control,0,227.16
27229,control,1,211.95
27230,control,0,188.47
27231,control,0,180.19
27232,control,0,105.32
27233,control,0,157.76
27234,control,0,170.88
27235,control,0,154.18
27236,control,1,146.72
27237,control,0,228.02
27238,control,0,210.94
27239,control,0,202.45
27240,control,0,205.94
27241,control,0,163.76
27242,control,0,219.96
27243,control,1,78.11
27244,control,0,154.17
27245,control,0,192.48
27246,control,1,182.61
27247,control,0,172.46
27248,control,0,205.63
27249,control,0,236.46
27250,control,0,86.19
27251,control,0,168.02
27252,control,0,106.66
27253,control,0,214.2
27254,control,0,193.44
27255,control,1,91.78
27256,control,0,149.6
27257,control,0,59.93
27258,control,0,206.99
27259,control,0,117.85
27260,control,0,82.19
27261,control,0,129.26
27262,control,0,185.03
27263,control,0,167.21
27264,control,0,120.65
27265,control,0,143.7
27266,control,0,132.49
27267,control,0,93.96
27268,control,0,38.06
27269,control,0,149.61
27270,control,0,185.1
27271,control,0,149.04
27272,control,1,272.98
27273,control,0,114.25
27274,control,0,147.49
27275,control,0,179.17
27276,control,0,176.44
27277,control,0,134.65
27278,control,1,146.75
27279,control,0,145.0
27280,control,0,191.0
27281,control,0,108.31
27282,control,0,3.98
27283,control,0,129.41
27284,control,0,251.27
27285,control,1,198.08
27286,control,0,55.88
27287,control,0,190.51
27288,control,0,162.51
27289,control,0,127.5
27290,control,0,85.31
27291,control,0,101.18
27292,control,1,116.4
27293,control,0,260.12
27294,control,0,188.41
27295,control,0,107.42
27296,control,0,117.48
27297,control,0,147.75
27298,control,0,124.01
27299,control,0,150.94
27300,control,0,141.26
27301,control,0,155.84
27302,control,1,30.1
27303,control,0,198.02
27304,control,1,116.39
27305,control,1,204.41
27306,control,1,281.76
27307,control,1,62.84
27308,control,0,155.91
27309,control,0,124.8
27310,control,0,173.69
27311,control,0,23.56
27312,control,0,128.51
27313,control,0,100.88
27314,control,0,247.62
27315,control,0,261.56
27316,control,1,132.83
27317,control,0,81.16
27318,control,0,99.68
27319,control,0,152.34
27320,control,0,65.92
27321,control,0,181.14
27322,control,0,138.22
27323,control,0,171.38
27324,control,0,173.66
27325,control,0,232.76
27326,control,0,188.1
27327,control,0,167.58
27328,control,0,164.95
27329,control,1,31.3
27330,control,0,160.78
27331,control,0,186.73
27332,control,1,142.73
27333,control,1,249.89
27334,control,0,60.88
27335,control,0,105.61
27336,control,0,111.89
27337,control,0,150.56
27338,control,0,111.21
27339,control,0,75.57
27340,control,0,128.65
27341,control,0,210.89
27342,control,0,195.25
27343,control,1,108.31
27344,control,0,127.6
27345,control,0,103.34
27346,control,0,74.31
27347,control,0,175.62
27348,control,0,73.13
27349,control,0,189.77
27350,control,0,259.12
27351,control,0,172.54
27352,control,0,187.37
27353,control,0,185.66
27354,control,0,120.68
27355,control,0,172.2
27356,control,0,168.74
27357,control,0,112.45
27358,control,0,-0.98
27359,control,0,87.12
27360,control,0,93.47
27361,control,0,180.06
27362,control,0,61.27
27363,control,0,262.25
27364,control,1,247.75
27365,control,0,213.13
27366,control,0,119.4
27367,control,1,25.29
27368,control,0,199.93
27369,control,0,105.13
27370,control,0,197.25
27371,control,0,186.07
27372,control,0,123.6
27373,control,0,76.79
27374,control,0,161.23
27375,control,0,55.82
27376,control,0,166.87
27377,control,0,178.21
27378,control,0,110.43
27379,control,0,59.81
27380,control,0,247.7
27381,control,0,117.91
27382,control,0,137.56
27383,control,0,215.49
27384,control,1,115.9
27385,control,0,104.31
27386,control,0,270.61
27387,control,0,106.04
27388,control,0,223.01
27389,control,0,159.18
27390,control,0,157.91
27391,control,0,119.61
27392,control,0,138.03
27393,control,1,257.23
27394,control,0,201.31
27395,control,0,68.24
27396,control,0,90.52
27397,control,1,172.98
27398,control,0,188.33
27399,control,0,196.0
27400,control,1,145.39
27401,control,0,99.04
27402,control,0,101.4
27403,control,0,11.96
27404,control,0,248.01
27405,control,1,-7.76
27406,control,0,135.51
27407,control,0,43.71
27408,control,0,114.93
27409,control,0,184.57
27410,control,0,12.81
27411,control,0,171.16
27412,control,0,202.29
27413,control,0,124.97
27414,control,0,314.36
27415,control,0,15.3
27416,control,0,47.22
27417,control,0,131.81
27418,control,0,133.03
27419,control,1,156.87
27420,control,0,205.7
27421,control,0,74.64
27422,control,0,68.51
27423,control,0,108.33
27424,control,0,211.86
27425,control,0,198.57
27426,control,0,145.81
27427,control,0,119.48
27428,control,0,140.83
27429,control,0,171.72
27430,control,0,155.94
27431,control,0,65.5
27432,control,0,61.31
27433,control,0,134.48
27434,control,0,193.49
27435,control,0,86.35
27436,control,0,174.45
27437,control,0,42.69
27438,control,0,154.27
27439,control,0,103.1
27440,control,0,24.61
27441,control,0,117.21
27442,control,1,74.2
27443,control,0,133.41
27444,control,0,174.76
27445,control,0,177.41
27446,control,1,31.37
27447,control,0,184.5
27448,control,0,174.78
27449,control,0,124.58
27450,control,0,73.9
27451,control,0,125.51
27452,control,0,246.67
27453,control,0,185.79
27454,control,0,208.35
27455,control,0,90.66
27456,control,0,118.05
27457,control,0,72.18
27458,control,0,110.08
27459,control,0,231.49
27460,control,0,123.05
27461,control,0,108.65
27462,control,0,164.32
27463,control,0,115.53
27464,control,0,155.56
27465,control,0,115.88
27466,control,0,161.45
27467,control,0,127.2
27468,control,0,82.92
27469,control,0,213.25
27470,control,0,259.08
27471,control,1,179.85
27472,control,0,59.89
27473,control,0,136.31
27474,control,0,164.69
27475,control,0,48.89
27476,control,0,117.83
27477,control,0,65.72
27478,control,0,88.22
27479,control,0,170.37
27480,control,0,147.03
27481,control,0,84.3
27482,control,0,145.98
27483,control,0,128.26
27484,control,0,202.97
27485,control,0,25.57
27486,control,0,105.55
27487,control,0,241.04
27488,control,0,80.16
27489,control,0,85.13
27490,control,0,118.92
27491,control,0,226.13
27492,control,0,174.13
27493,control,0,86.25
27494,control,0,144.93
27495,control,0,128.9
27496,control,0,176.99
27497,control,0,147.49
27498,control,1,161.78
27499,control,1,130.7
27500,control,1,229.35
27501,control,0,147.43
27502,control,0,112.42
27503,control,0,213.64
27504,control,0,185.43
27505,control,0,95.42
27506,control,0,-86.4
27507,control,0,182.43
27508,control,0,123.85
27509,control,0,152.55
27510,control,0,220.93
27511,control,0,92.82
27512,control,0,82.52
27513,control,1,66.23
27514,control,0,282.2
27515,control,0,221.5
27516,control,0,190.3
27517,control,0,34.38
27518,control,0,64.57
27519,control,0,192.16
27520,control,0,174.09
27521,control,0,133.69
27522,control,0,68.88
27523,control,0,213.31
27524,control,0,257.51
27525,control,1,176.32
27526,control,0,104.64
27527,control,0,241.45
27528,control,0,160.11
27529,control,0,247.79
27530,control,0,128.52
27531,control,0,273.73
27532,control,1,123.09
27533,control,0,110.32
27534,control,0,199.75
27535,control,0,145.61
27536,control,1,173.25
27537,control,0,88.89
27538,control,0,89.96
27539,control,0,127.12
27540,control,0,171.5
27541,control,0,103.33
27542,control,0,214.15
27543,control,0,143.56
27544,control,0,252.44
27545,control,0,86.87
27546,control,0,170.54
27547,control,0,177.55
27548,control,0,166.27
27549,control,0,147.06
27550,control,0,200.83
27551,control,0,75.85
27552,control,0,166.97
27553,control,0,90.81
27554,control,0,115.25
27555,control,0,166.11
27556,control,0,206.89
27557,control,0,67.57
27558,control,0,249.05
27559,control,0,210.14
27560,control,0,152.61
27561,control,0,85.95
27562,control,0,241.73
27563,control,0,177.74
27564,control,0,177.69
27565,control,0,109.33
27566,control,0,161.65
27567,control,0,112.44
27568,control,0,222.92
27569,control,0,224.4
27570,control,0,140.79
27571,control,0,114.89
27572,control,0,197.48
27573,control,0,189.1
27574,control,0,80.02
27575,control,0,132.51
27576,control,1,281.57
27577,control,0,149.52
27578,control,0,164.11
27579,control,0,182.7
27580,control,0,116.48
27581,control,0,195.98
27582,control,0,172.68
27583,control,1,217.51
27584,control,0,48.88
27585,control,0,171.25
27586,control,0,162.6
27587,control,0,64.98
27588,control,1,134.01
27589,control,0,173.65
27590,control,1,153.01
27591,control,0,148.51
27592,control,0,149.14
27593,control,0,122.07
27594,control,0,270.33
27595,control,0,169.7
27596,control,0,168.59
27597,control,0,70.36
27598,control,1,131.07
27599,control,0,118.26
27600,control,0,148.15
27601,control,0,130.71
27602,control,0,112.96
27603,control,0,136.29
27604,control,1,85.03
27605,control,0,185.71
27606,control,0,198.3
27607,control,0,179.88
27608,control,0,201.35
27609,control,0,197.14
27610,control,0,72.94
27611,control,0,239.56
27612,control,0,202.15
27613,control,0,35.44
27614,control,0,104.4
27615,control,0,76.04
27616,control,0,176.04
27617,control,0,117.96
27618,control,0,151.44
27619,control,0,254.07
27620,control,0,236.66
27621,control,0,92.53
27622,control,0,177.47
27623,control,0,259.63
27624,control,0,95.11
27625,control,0,208.08
27626,control,0,139.91
27627,control,0,93.55
27628,control,0,240.85
27629,control,0,124.29
27630,control,0,141.03
27631,control,0,128.71
27632,control,1,213.21
27633,control,0,209.01
27634,control,0,105.49
27635,control,0,156.96
27636,control,0,172.13
27637,control,0,208.53
27638,control,0,113.54
27639,control,0,232.95
27640,control,0,198.87
27641,control,0,93.02
27642,control,0,179.08
27643,control,0,179.36
27644,control,0,107.46
27645,control,0,175.59
27646,control,0,150.14
27647,control,0,58.12
27648,control,0,-41.76
27649,control,0,272.95
27650,control,0,142.56
27651,control,0,156.48
27652,control,0,88.41
27653,control,0,114.1
27654,control,0,280.1
27655,control,0,295.08
27656,control,0,38.68
27657,control,0,153.45
27658,control,1,262.08
27659,control,0,161.88
27660,control,0,191.05
27661,control,0,139.83
27662,control,0,180.92
27663,control,0,236.73
27664,control,0,181.3
27665,control,0,77.06
27666,control,0,112.16
27667,control,0,196.4
27668,control,0,145.93
27669,control,0,117.29
27670,control,0,84.6
27671,control,0,90.19
27672,control,0,107.09
27673,control,0,177.4
27674,control,1,118.97
27675,control,0,160.68
27676,control,0,159.46
27677,control,0,196.14
27678,control,0,100.68
27679,control,0,246.99
27680,control,0,44.46
27681,control,0,130.46
27682,control,0,124.52
27683,control,1,102.61
27684,control,0,17.74
27685,control,0,222.8
27686,control,0,199.76
27687,control,0,179.93
27688,control,0,106.42
27689,control,0,119.66
27690,control,0,129.83
27691,control,0,135.62
27692,control,0,197.71
27693,control,0,120.33
27694,control,0,98.6
27695,control,0,158.8
27696,control,1,152.55
27697,control,0,180.21
27698,control,0,233.33
27699,control,0,125.58
27700,control,0,205.93
27701,control,1,158.53
27702,control,0,211.46
27703,control,0,223.93
27704,control,0,104.56
27705,control,0,268.77
27706,control,0,160.87
27707,control,0,81.16
27708,control,0,81.66
27709,control,0,238.39
27710,control,0,228.86
27711,control,0,215.79
27712,control,0,117.53
27713,control,0,127.58
27714,control,0,55.46
27715,control,0,132.49
27716,control,0,160.24
27717,control,0,240.01
27718,control,0,133.47
27719,control,0,129.98
27720,control,0,167.36
27721,control,0,201.03
27722,control,0,243.17
27723,control,0,108.03
27724,control,0,139.74
27725,control,0,158.22
27726,control,0,134.02
27727,control,0,112.77
27728,control,0,134.58
27729,control,0,76.91
27730,control,0,113.63
27731,control,0,76.02
27732,control,0,150.73
27733,control,0,126.51
27734,control,0,117.27
27735,control,0,150.96
27736,control,0,1.6
27737,control,0,130.98
27738,control,0,161.68
27739,control,0,208.49
27740,control,1,186.55
27741,control,0,226.23
27742,control,0,63.99
27743,control,0,212.79
27744,control,0,167.93
27745,control,0,117.78
27746,control,0,156.49
27747,control,0,337.53
27748,control,0,158.72
27749,control,0,154.82
27750,control,0,201.54
27751,control,0,136.86
27752,control,0,102.45
27753,control,1,234.24
27754,control,0,63.64
27755,control,0,152.59
27756,control,0,146.11
27757,control,0,100.02
27758,control,0,70.93
27759,control,0,142.35
27760,control,0,171.97
27761,control,0,212.85
27762,control,0,103.71
27763,control,0,102.93
27764,control,0,241.57
27765,control,0,121.93
27766,control,0,129.97
27767,control,0,223.13
27768,control,0,51.23
27769,control,0,77.92
27770,control,0,233.52
27771,control,0,113.91
27772,control,0,117.96
27773,control,0,123.01
27774,control,0,130.79
27775,control,0,122.45
27776,control,0,158.55
27777,control,0,225.17
27778,control,0,101.79
27779,control,0,114.53
27780,control,0,151.92
27781,control,0,244.29
27782,control,0,132.27
27783,control,1,96.06
27784,control,0,28.83
27785,control,0,104.34
27786,control,0,97.95
27787,control,0,78.5
27788,control,0,154.22
27789,control,0,134.22
27790,control,0,235.56
27791,control,0,162.93
27792,control,0,210.51
27793,control,0,139.73
27794,control,0,97.29
27795,control,0,187.13
27796,control,0,82.27
27797,control,0,219.45
27798,control,0,105.13
27799,control,0,194.42
27800,control,0,172.58
27801,control,0,91.74
27802,control,0,222.63
27803,control,0,265.23
27804,control,0,105.04
27805,control,0,110.73
27806,control,0,154.12
27807,control,0,202.06
27808,control,0,223.47
27809,control,0,128.51
27810,control,0,158.27
27811,control,0,128.89
27812,control,0,125.22
27813,control,0,118.1
27814,control,0,68.19
27815,control,0,201.79
27816,control,0,156.12
27817,control,0,241.55
27818,control,0,199.46
27819,control,0,125.99
27820,control,0,81.53
27821,control,0,262.04
27822,control,0,48.09
27823,control,0,129.49
27824,control,0,130.42
27825,control,0,111.18
27826,control,0,98.92
27827,control,0,76.72
27828,control,0,106.47
27829,control,0,146.93
27830,control,0,168.34
27831,control,0,118.5
27832,control,0,118.19
27833,control,1,87.46
27834,control,0,160.05
27835,control,0,152.89
27836,control,0,172.77
27837,control,0,117.53
27838,control,0,95.36
27839,control,0,148.83
27840,control,0,181.23
27841,control,1,96.77
27842,control,0,112.35
27843,control,0,76.52
27844,control,0,79.69
27845,control,0,117.2
27846,control,0,99.52
27847,control,0,198.03
27848,control,0,151.8
27849,control,0,225.91
27850,control,0,226.51
27851,control,0,150.91
27852,control,0,29.77
27853,control,0,173.9
27854,control,1,218.65
27855,control,0,187.95
27856,control,0,170.93
27857,control,0,135.12
27858,control,0,79.32
27859,control,0,187.53
27860,control,0,138.28
27861,control,0,168.73
27862,control,0,114.77
27863,control,0,269.96
27864,control,0,164.34
27865,control,0,127.21
27866,control,0,81.82
27867,control,0,66.08
27868,control,0,187.24
27869,control,1,115.07
27870,control,0,123.01
27871,control,0,117.43
27872,control,0,84.48
27873,control,1,132.59
27874,control,0,153.38
27875,control,0,89.6
27876,control,1,169.92
27877,control,0,76.59
27878,control,0,123.54
27879,control,0,171.88
27880,control,0,149.18
27881,control,0,51.52
27882,control,1,-17.18
27883,control,0,184.02
27884,control,0,191.41
27885,control,0,176.24
27886,control,0,136.37
27887,control,0,135.12
27888,control,0,143.6
27889,control,0,185.11
27890,control,0,141.99
27891,control,0,172.44
27892,control,0,228.86
27893,control,0,91.98
27894,control,0,138.88
27895,control,0,98.5
27896,control,0,126.39
27897,control,0,143.93
27898,control,0,97.22
27899,control,0,52.56
27900,control,0,71.61
27901,control,0,176.61
27902,control,0,109.9
27903,control,0,136.88
27904,control,0,152.97
27905,control,0,204.43
27906,control,0,132.97
27907,control,0,164.79
27908,control,0,82.08
27909,control,1,140.35
27910,control,0,91.34
27911,control,0,141.53
27912,control,0,157.65
27913,control,0,135.95
27914,control,0,124.61
27915,control,0,166.15
27916,control,0,125.81
27917,control,0,125.15
27918,control,0,86.83
27919,control,0,180.35
27920,control,0,147.46
27921,control,0,121.22
27922,control,0,87.68
27923,control,0,290.21
27924,control,1,-30.99
27925,control,0,104.5
27926,control,0,121.06
27927,control,0,205.23
27928,control,1,131.13
27929,control,0,160.92
27930,control,0,123.53
27931,control,0,260.62
27932,control,0,173.72
27933,control,0,110.98
27934,control,0,192.22
27935,control,0,135.16
27936,control,1,259.6
27937,control,0,231.09
27938,control,0,167.66
27939,control,0,135.8
27940,control,0,111.9
27941,control,0,202.93
27942,control,0,237.11
27943,control,0,132.5
27944,control,0,176.95
27945,control,1,180.33
27946,control,0,203.4
27947,control,0,103.29
27948,control,0,176.64
27949,control,0,284.63
27950,control,0,155.76
27951,control,0,177.22
27952,control,0,172.73
27953,control,0,183.21
27954,control,0,80.55
27955,control,0,272.86
27956,control,0,156.0
27957,control,0,182.68
27958,control,0,155.29
27959,control,0,206.6
27960,control,0,119.89
27961,control,0,71.57
27962,control,0,142.95
27963,control,0,178.76
27964,control,0,129.2
27965,control,0,109.72
27966,control,0,170.91
27967,control,0,94.35
27968,control,0,208.76
27969,control,1,131.26
27970,control,0,179.85
27971,control,0,80.33
27972,control,0,231.21
27973,control,1,178.13
27974,control,0,186.82
27975,control,0,72.56
27976,control,1,105.02
27977,control,0,161.94
27978,control,0,85.04
27979,control,1,112.38
27980,control,0,195.3
27981,control,0,113.65
27982,control,0,172.43
27983,control,0,100.38
27984,control,0,186.05
27985,control,0,82.75
27986,control,0,185.63
27987,control,0,279.81
27988,control,0,117.9
27989,control,0,110.32
27990,control,0,218.36
27991,control,0,153.89
27992,control,0,79.82
27993,control,0,170.36
27994,control,0,162.99
27995,control,0,112.04
27996,control,0,109.73
27997,control,0,202.12
27998,control,0,90.71
27999,control,0,67.76
28000,control,0,103.5
28001,control,0,201.93
28002,control,0,134.31
28003,control,0,116.14
28004,control,0,145.89
28005,control,0,179.25
28006,control,0,242.08
28007,control,1,171.06
28008,control,0,267.6
28009,control,0,193.88
28010,control,0,132.14
28011,control,0,203.46
28012,control,0,188.22
28013,control,1,219.73
28014,control,0,194.22
28015,control,0,156.84
28016,control,0,121.14
28017,control,0,158.09
28018,control,1,61.08
28019,control,0,140.22
28020,control,0,79.22
28021,control,0,177.49
28022,control,0,200.05
28023,control,0,168.93
28024,control,1,140.24
28025,control,0,132.88
28026,control,0,222.06
28027,control,0,209.19
28028,control,0,86.32
28029,control,1,165.31
28030,control,1,169.51
28031,control,0,137.67
28032,control,0,68.06
28033,control,0,26.73
28034,control,0,160.33
28035,control,0,48.41
28036,control,0,118.59
28037,control,0,191.06
28038,control,0,174.95
28039,control,1,114.2
28040,control,0,203.73
28041,control,0,181.56
28042,control,0,120.72
28043,control,0,241.27
28044,control,0,179.24
28045,control,0,103.22
28046,control,0,26.82
28047,control,0,163.43
28048,control,0,119.71
28049,control,0,151.26
28050,control,0,135.8
28051,control,0,18.11
28052,control,0,132.47
28053,control,0,83.85
28054,control,0,119.51
28055,control,0,115.26
28056,control,0,153.83
28057,control,0,167.99
28058,control,0,177.68
28059,control,0,6.13
28060,control,0,235.27
28061,control,0,52.08
28062,control,0,149.19
28063,control,0,100.29
28064,control,0,167.73
28065,control,0,40.23
28066,control,0,242.95
28067,control,0,128.44
28068,control,0,180.03
28069,control,0,101.96
28070,control,0,249.65
28071,control,0,67.68
28072,control,1,-7.86
28073,control,0,231.77
28074,control,0,79.43
28075,control,0,145.81
28076,control,0,243.5
28077,control,0,125.68
28078,control,0,165.62
28079,control,1,198.9
28080,control,0,151.8
28081,control,0,228.07
28082,control,0,192.32
28083,control,0,96.36
28084,control,0,193.91
28085,control,0,147.94
28086,control,0,148.23
28087,control,0,169.95
28088,control,0,205.23
28089,control,0,92.24
28090,control,0,228.33
28091,control,0,224.63
28092,control,0,112.06
28093,control,0,255.52
28094,control,0,139.6
28095,control,0,184.04
28096,control,0,122.3
28097,control,0,199.17
28098,control,0,123.3
28099,control,0,159.58
28100,control,0,-7.12
28101,control,0,121.69
28102,control,0,116.09
28103,control,0,36.52
28104,control,0,196.11
28105,control,0,126.86
28106,control,0,40.92
28107,control,0,186.1
28108,control,0,215.37
28109,control,0,141.93
28110,control,0,59.42
28111,control,0,36.97
28112,control,0,76.53
28113,control,1,100.22
28114,control,0,252.58
28115,control,0,137.75
28116,control,0,73.64
28117,control,1,113.1
28118,control,0,214.24
28119,control,0,183.31
28120,control,0,152.8
28121,control,0,139.88
28122,control,0,150.22
28123,control,0,159.35
28124,control,0,138.35
28125,control,0,156.13
28126,control,0,131.96
28127,control,0,98.66
28128,control,0,134.19
28129,control,0,169.81
28130,control,0,106.35
28131,control,0,175.26
28132,control,0,199.78
28133,control,1,170.47
28134,control,0,116.3
28135,control,0,155.76
28136,control,0,159.21
28137,control,0,161.96
28138,control,0,239.4
28139,control,0,80.52
28140,control,0,162.41
28141,control,0,125.99
28142,control,0,75.26
28143,control,0,74.52
28144,control,0,202.64
28145,control,0,65.75
28146,control,1,167.92
28147,control,0,157.89
28148,control,0,98.52
28149,control,1,200.16
28150,control,0,79.11
28151,control,0,117.06
28152,control,0,84.52
28153,control,0,195.89
28154,control,0,221.01
28155,control,0,164.92
28156,control,0,302.36
28157,control,0,176.74
28158,control,0,187.93
28159,control,0,210.39
28160,control,0,109.66
28161,control,0,174.5
28162,control,0,91.98
28163,control,0,70.91
28164,control,0,215.53
28165,control,0,99.0
28166,control,0,161.0
28167,control,1,247.89
28168,control,0,41.34
28169,control,0,189.07
28170,control,0,148.69
28171,control,0,145.78
28172,control,1,153.58
28173,control,1,151.05
28174,control,0,181.4
28175,control,0,86.92
28176,control,0,180.13
28177,control,0,82.35
28178,control,0,276.23
28179,control,0,143.7
28180,control,0,160.77
28181,control,0,256.25
28182,control,1,103.52
28183,control,0,149.33
28184,control,0,65.4
28185,control,0,91.79
28186,control,0,64.56
28187,control,0,197.89
28188,control,0,184.17
28189,control,0,123.77
28190,control,0,119.6
28191,control,0,208.24
28192,control,1,149.7
28193,control,0,97.96
28194,control,0,214.39
28195,control,0,141.51
28196,control,0,190.64
28197,control,0,154.31
28198,control,0,274.66
28199,control,0,137.59
28200,control,0,29.49
28201,control,0,136.33
28202,control,0,165.98
28203,control,0,177.59
28204,control,0,198.53
28205,control,0,115.15
28206,control,0,243.83
28207,control,0,207.89
28208,control,0,157.86
28209,control,1,108.36
28210,control,0,265.68
28211,control,0,193.75
28212,control,0,120.46
28213,control,0,234.13
28214,control,0,163.22
28215,control,0,240.56
28216,control,0,99.41
28217,control,0,137.97
28218,control,0,232.92
